PROPERTY_ID,ADDRESS,SPATIAL_INVESTMENT_SCORE,TOTAL_VALUE,RED_LINE_DISTANCE,NEAREST_STATION
184297,860 Massachusetts Ave,40.0,546700.0,537.3901190915492,Central Square
184301,860 Massachusetts Ave,25.0,424100.0,537.3901190915492,Central Square
184311,860 Massachusetts Ave,40.0,543600.0,537.3901190915492,Central Square
184312,860 Massachusetts Ave,25.0,609300.0,537.3901190915492,Central Square
184302,860 Massachusetts Ave,25.0,413400.0,537.3901190915492,Central Square
184303,860 Massachusetts Ave,25.0,414800.0,537.3901190915492,Central Square
184304,860 Massachusetts Ave,25.0,613200.0,537.3901190915492,Central Square
184305,860 Massachusetts Ave,50.0,161000.0,537.3901190915492,Central Square
184306,860 Massachusetts Ave,50.0,161000.0,537.3901190915492,Central Square
184307,860 Massachusetts Ave,25.0,609800.0,537.3901190915492,Central Square
184308,860 Massachusetts Ave,25.0,612700.0,537.3901190915492,Central Square
184310,860 Massachusetts Ave,25.0,572100.0,537.3901190915492,Central Square
184314,860 Massachusetts Ave,50.0,163100.0,537.3901190915492,Central Square
184315,860 Massachusetts Ave,50.0,147900.0,537.3901190915492,Central Square
184316,860 Massachusetts Ave,50.0,289200.0,537.3901190915492,Central Square
184317,860 Massachusetts Ave,50.0,244600.0,537.3901190915492,Central Square
8960,910 Massachusetts Ave,25.0,,712.3500532230828,Central Square
188633,902-912 Massachusetts Ave,50.0,911400.0,712.3500532230828,Central Square
188637,902-912 Massachusetts Ave,50.0,438100.0,712.3500532230828,Central Square
188636,902-912 Massachusetts Ave,25.0,611300.0,712.3500532230828,Central Square
188635,902-912 Massachusetts Ave,25.0,788900.0,712.3500532230828,Central Square
188634,902-912 Massachusetts Ave,60.0,1035100.0,712.3500532230828,Central Square
8961,56 Hancock St,60.0,3342900.0,720.8023731003167,Central Square
8962,844 Massachusetts Ave,70.0,14981700.0,489.98057279619115,Central Square
8963,17 Sellers St,60.0,2025900.0,505.9556286682897,Central Square
8964,770 Massachusetts Ave,70.0,26357100.0,358.9472025564607,Central Square
8965,488 Green St,25.0,,625.0939025219213,Central Square
8966,486 Green St,60.0,2408300.0,625.0939025219213,Central Square
